t,ego_v,gap,lane_offset,mode,delta_cmd,lon_cmd,steer,throttle,brake,lead_v,lead_ttc,aeb_active,ovt_state,ped_warn,failover_src,ovt_off,ovt_tgt
9.85,2.05,21.76,0.008,ACC+LKA,-0.0000,-1.60,-0.000,0.56,0.00,0.00,10.6,0,idle,0,0,0.008,0.000
9.90,2.18,21.65,0.008,ACC+LKA,0.0000,-1.60,0.000,0.56,0.00,0.00,10.0,0,idle,0,0,0.008,0.000
9.95,2.33,21.54,0.008,ACC+LKA,0.0000,0.09,0.000,0.00,0.01,0.00,9.2,0,idle,0,0,0.008,0.000
10.00,2.46,21.42,0.008,ACC+LKA,0.0000,0.26,0.000,0.00,0.03,0.00,8.7,0,idle,0,0,0.008,0.000
10.05,2.53,21.29,0.008,ACC+LKA,0.0000,0.39,0.000,0.00,0.05,0.00,8.4,0,idle,0,0,0.008,0.000
10.10,2.53,21.17,0.008,ACC+LKA,0.0000,0.49,0.000,0.00,0.06,0.00,8.4,0,idle,0,0,0.008,0.000
10.15,2.51,21.04,0.008,ACC+LKA,0.0000,0.55,0.000,0.00,0.07,0.00,8.4,0,idle,0,0,0.008,0.000
10.20,2.46,20.92,0.008,ACC+LKA,-0.0000,0.59,-0.000,0.00,0.07,0.00,8.5,0,idle,0,0,0.008,0.000
10.25,2.41,20.79,0.008,ACC+LKA,-0.0000,0.60,-0.000,0.00,0.08,0.00,8.6,0,idle,0,0,0.008,0.000
10.30,2.35,20.67,0.008,ACC+LKA,-0.0000,0.60,-0.000,0.00,0.07,0.00,8.8,0,idle,0,0,0.008,0.000
10.35,2.29,20.56,0.008,ACC+LKA,0.0000,0.58,0.000,0.00,0.07,0.00,9.0,0,idle,0,0,0.008,0.000
10.40,2.22,20.45,0.008,ACC+LKA,0.0000,0.54,0.000,0.00,0.07,0.00,9.2,0,idle,0,0,0.008,0.000
10.45,2.16,20.34,0.008,ACC+LKA,0.0000,0.50,0.000,0.00,0.06,0.00,9.4,0,idle,0,0,0.008,0.000
10.50,2.08,20.23,0.008,ACC+LKA,0.0000,0.44,0.000,0.00,0.06,0.00,9.7,0,idle,0,0,0.008,0.000
10.55,2.03,20.13,0.008,ACC+LKA,0.0000,0.38,0.000,0.00,0.05,0.00,9.9,0,idle,0,0,0.008,0.000
10.60,1.96,20.03,0.008,ACC+LKA,-0.0000,0.30,-0.000,0.00,0.04,0.00,10.2,0,idle,0,0,0.008,0.000
10.65,1.91,19.93,0.008,ACC+LKA,-0.0000,0.21,-0.000,0.00,0.03,0.00,10.5,0,idle,0,0,0.008,0.000
10.70,1.84,19.84,0.008,ACC+LKA,-0.0000,0.11,-0.000,0.00,0.01,0.00,10.8,0,idle,0,0,0.008,0.000
10.75,1.79,19.75,0.008,ACC+LKA,-0.0000,0.00,-0.000,0.07,0.00,0.00,11.0,0,idle,0,0,0.008,0.000
10.80,1.74,19.66,0.008,ACC+LKA,0.0000,-1.60,0.000,0.56,0.00,0.00,11.3,0,idle,0,0,0.008,0.000
10.85,1.72,19.58,0.008,ACC+LKA,0.0000,-1.60,0.000,0.56,0.00,0.00,11.4,0,idle,0,0,0.008,0.000
10.90,1.73,19.49,0.007,ACC+LKA,0.0000,-1.60,0.000,0.56,0.00,0.00,11.3,0,idle,0,0,0.007,0.000
10.95,1.81,19.40,0.007,ACC+LKA,0.0000,-1.60,0.000,0.56,0.00,0.00,10.7,0,idle,0,0,0.007,0.000
11.00,1.92,19.31,0.007,ACC+LKA,-0.0000,-1.60,-0.000,0.56,0.00,0.00,10.1,0,idle,0,0,0.007,0.000
11.05,2.06,19.21,0.008,ACC+LKA,-0.0000,-1.60,-0.000,0.56,0.00,0.00,9.3,0,idle,0,0,0.008,0.000
11.10,2.21,19.10,0.007,ACC+LKA,0.0000,0.08,0.000,0.00,0.01,0.00,8.7,0,idle,0,0,0.007,0.000
11.15,2.35,18.99,0.007,ACC+LKA,0.0000,0.26,0.000,0.00,0.03,0.00,8.1,0,idle,0,0,0.007,0.000
11.20,2.41,18.87,0.007,ACC+LKA,-0.0000,0.42,-0.000,0.00,0.05,0.00,7.8,0,idle,0,0,0.007,0.000
11.25,2.43,18.74,0.008,ACC+LKA,-0.0000,0.53,-0.000,0.00,0.07,0.00,7.7,0,idle,0,0,0.008,0.000
11.30,2.40,18.62,0.008,ACC+LKA,-0.0000,0.60,-0.000,0.00,0.08,0.00,7.8,0,idle,0,0,0.008,0.000
11.35,2.36,18.50,0.008,ACC+LKA,-0.0000,0.65,-0.000,0.00,0.08,0.00,7.8,0,idle,0,0,0.008,0.000
11.40,2.30,18.39,0.008,ACC+LKA,-0.0000,0.68,-0.000,0.00,0.08,0.00,8.0,0,idle,0,0,0.008,0.000
11.45,2.25,18.27,0.008,ACC+LKA,0.0000,0.69,0.000,0.00,0.09,0.00,8.1,0,idle,0,0,0.008,0.000
11.50,2.17,18.16,0.008,ACC+LKA,0.0000,0.68,0.000,0.00,0.09,0.00,8.4,0,idle,0,0,0.008,0.000
11.55,2.11,18.06,0.008,ACC+LKA,0.0000,0.66,0.000,0.00,0.08,0.00,8.5,0,idle,0,0,0.008,0.000
11.60,2.04,17.95,0.008,OVERTAKE,0.0000,0.62,0.000,0.00,0.08,0.00,8.8,0,confirming,0,0,0.008,0.000
11.65,1.98,17.85,0.008,OVERTAKE,0.0000,0.57,0.000,0.00,0.07,0.00,9.0,0,confirming,0,0,0.008,0.000
11.70,1.91,17.76,0.008,OVERTAKE,-0.0000,0.51,-0.000,0.00,0.06,0.00,9.3,0,confirming,0,0,0.008,0.000
11.75,1.85,17.66,0.008,OVERTAKE,-0.0000,0.44,-0.000,0.00,0.05,0.00,9.5,0,confirming,0,0,0.008,0.000
11.80,1.79,17.57,0.008,OVERTAKE,-0.0000,0.35,-0.000,0.00,0.04,0.00,9.8,0,confirming,0,0,0.008,0.000
11.85,1.74,17.48,0.008,OVERTAKE,0.0000,0.24,0.000,0.00,0.03,0.00,10.1,0,confirming,0,0,0.008,0.000
11.90,1.41,17.40,0.008,OVERTAKE,0.0000,-1.55,0.000,0.54,0.00,0.00,12.3,0,confirming,0,0,0.008,0.000
11.95,1.33,17.34,0.008,OVERTAKE,-0.0000,-1.56,-0.000,0.54,0.00,0.00,13.0,0,confirming,0,0,0.008,0.000
12.00,1.44,17.27,0.008,OVERTAKE,-0.0000,-1.57,-0.000,0.54,0.00,0.00,12.0,0,confirming,0,0,0.008,0.000
12.05,1.47,17.19,0.008,OVERTAKE,-0.0000,-1.58,-0.000,0.55,0.00,0.00,11.7,0,confirming,0,0,0.008,0.000
12.10,1.66,17.11,0.008,OVERTAKE,-0.0000,-1.58,-0.000,0.55,0.00,0.00,10.3,0,confirming,0,0,0.008,0.000
12.15,1.76,17.03,0.008,OVERTAKE,0.0000,-1.56,0.000,0.54,0.00,0.00,9.7,0,confirming,0,0,0.008,0.000
12.20,1.97,16.93,0.008,OVERTAKE,-0.0000,-1.53,-0.000,0.54,0.00,0.00,8.6,0,confirming,0,0,0.008,0.000
12.25,2.09,16.83,0.008,OVERTAKE,0.0000,0.02,0.000,0.08,0.00,0.00,8.1,0,shifting_left,0,0,0.008,0.000
12.30,2.28,16.72,0.008,OVERTAKE,-0.0228,0.25,-0.052,0.00,0.03,0.00,7.3,0,shifting_left,0,0,0.008,-0.080
12.35,2.29,16.61,0.006,OVERTAKE,-0.0323,0.42,-0.074,0.00,0.05,0.00,7.3,0,shifting_left,0,0,0.006,-0.160
12.40,2.34,16.49,0.002,OVERTAKE,-0.0349,0.56,-0.080,0.00,0.07,0.00,7.1,0,shifting_left,0,0,0.002,-0.240
12.45,2.26,16.38,-0.004,OVERTAKE,-0.0504,0.64,-0.116,0.00,0.08,0.00,7.3,0,shifting_left,0,0,-0.004,-0.320
12.50,2.26,16.26,-0.010,OVERTAKE,-0.0650,0.71,-0.149,0.00,0.09,0.00,7.2,0,shifting_left,0,0,-0.010,-0.400
12.55,2.15,16.15,-0.019,OVERTAKE,-0.0784,0.74,-0.180,0.00,0.09,0.00,7.5,0,shifting_left,0,0,-0.019,-0.480
12.60,2.14,16.04,-0.030,OVERTAKE,-0.0908,0.76,-0.208,0.00,0.10,0.00,7.5,0,shifting_left,0,0,-0.030,-0.560
12.65,2.02,15.94,-0.043,OVERTAKE,-0.1024,0.75,-0.235,0.00,0.09,0.00,7.9,0,shifting_left,0,0,-0.043,-0.640
12.70,2.01,15.83,-0.057,OVERTAKE,-0.1133,0.74,-0.260,0.00,0.09,0.00,7.9,0,shifting_left,0,0,-0.057,-0.720
12.75,1.88,15.73,-0.073,OVERTAKE,-0.1236,0.71,-0.283,0.00,0.09,0.00,8.4,0,shifting_left,0,0,-0.073,-0.800
12.80,1.88,15.63,-0.091,OVERTAKE,-0.1332,0.68,-0.305,0.00,0.09,0.00,8.3,0,shifting_left,0,0,-0.091,-0.880
12.85,1.76,15.53,-0.109,OVERTAKE,-0.1424,0.63,-0.326,0.00,0.08,0.00,8.8,0,shifting_left,0,0,-0.109,-0.960
12.90,1.77,15.43,-0.129,OVERTAKE,-0.1510,0.59,-0.346,0.00,0.07,0.00,8.7,0,shifting_left,0,0,-0.129,-1.040
12.95,1.65,15.33,-0.150,OVERTAKE,-0.1594,0.50,-0.365,0.00,0.06,0.00,9.3,0,shifting_left,0,0,-0.150,-1.120
13.00,1.66,15.23,-0.172,OVERTAKE,-0.1672,0.41,-0.383,0.00,0.05,0.00,9.2,0,shifting_left,0,0,-0.172,-1.200
13.05,1.44,-,-0.194,OVERTAKE,-0.1753,-0.93,-0.402,0.33,0.00,-,-,0,shifting_left,0,0,-0.194,-1.280
13.10,1.45,-,-0.216,OVERTAKE,-0.1837,-0.92,-0.421,0.33,0.00,-,-,0,shifting_left,0,0,-0.216,-1.360
13.15,1.42,-,-0.239,OVERTAKE,-0.1913,-0.93,-0.438,0.33,0.00,-,-,0,shifting_left,0,0,-0.239,-1.440
13.20,1.49,-,-0.265,OVERTAKE,-0.1981,-0.90,-0.454,0.32,0.00,-,-,0,shifting_left,0,0,-0.265,-1.520
13.25,1.51,-,-0.292,OVERTAKE,-0.2041,-0.90,-0.468,0.32,0.00,-,-,0,shifting_left,0,0,-0.292,-1.600
13.30,1.59,-,-0.322,OVERTAKE,-0.2091,-0.86,-0.479,0.31,0.00,-,-,0,shifting_left,0,0,-0.322,-1.680
13.35,1.62,-,-0.354,OVERTAKE,-0.2133,-0.85,-0.489,0.30,0.00,-,-,0,shifting_left,0,0,-0.354,-1.760
13.40,1.71,-,-0.389,OVERTAKE,-0.2163,-0.80,-0.496,0.29,0.00,-,-,0,shifting_left,0,0,-0.388,-1.840
13.45,1.75,-,-0.426,OVERTAKE,-0.2185,-0.79,-0.501,0.29,0.00,-,-,0,shifting_left,0,0,-0.426,-1.920
13.50,1.83,-,-0.466,OVERTAKE,-0.2198,-0.75,-0.504,0.28,0.00,-,-,0,shifting_left,0,0,-0.466,-2.000
13.55,1.85,-,-0.509,OVERTAKE,-0.2204,-0.74,-0.505,0.27,0.00,-,-,0,shifting_left,0,0,-0.509,-2.080
13.60,1.93,-,-0.554,OVERTAKE,-0.2200,-0.71,-0.504,0.26,0.00,-,-,0,shifting_left,0,0,-0.554,-2.160
13.65,1.95,-,-0.602,OVERTAKE,-0.2190,-0.70,-0.502,0.26,0.00,-,-,0,shifting_left,0,0,-0.602,-2.240
13.70,2.03,-,-0.652,OVERTAKE,-0.2171,-0.66,-0.498,0.25,0.00,-,-,0,shifting_left,0,0,-0.652,-2.320
13.75,2.05,-,-0.705,OVERTAKE,-0.2146,-1.78,-0.492,0.62,0.00,-,-,0,passing,0,0,-0.705,-2.400
13.80,2.13,-,-0.761,OVERTAKE,-0.2483,-1.74,-0.569,0.61,0.00,-,-,0,passing,0,0,-0.761,-3.000
13.85,2.18,-,-0.821,OVERTAKE,-0.2302,-1.72,-0.528,0.60,0.00,-,-,0,passing,0,0,-0.821,-3.000
13.90,2.34,-,-0.886,OVERTAKE,-0.2189,-1.65,-0.502,0.58,0.00,-,-,0,passing,0,0,-0.886,-3.000
13.95,2.48,-,-0.957,OVERTAKE,-0.2082,-1.59,-0.477,0.56,0.00,-,-,0,passing,0,0,-0.957,-3.000
14.00,2.65,-,-1.034,OVERTAKE,-0.1941,-1.51,-0.445,0.54,0.00,-,-,0,passing,0,0,-1.034,-3.000
14.05,2.80,-,-1.116,OVERTAKE,-0.1761,-1.44,-0.404,0.52,0.00,-,-,0,passing,0,0,-1.116,-3.000
14.10,2.98,-,-1.204,OVERTAKE,-0.1544,-1.36,-0.354,0.49,0.00,-,-,0,passing,0,0,-1.204,-3.000
14.15,3.12,-,-1.296,OVERTAKE,-0.1304,-1.30,-0.299,0.47,0.00,-,-,0,passing,0,0,-1.296,-3.000
14.20,3.26,-,-1.392,OVERTAKE,-0.1049,-1.23,-0.240,0.45,0.00,-,-,0,passing,0,0,-1.392,-3.000
14.25,3.39,-,-1.491,OVERTAKE,-0.0788,-1.17,-0.181,0.44,0.00,-,-,0,passing,0,0,-1.491,-3.000
14.30,3.52,-,-1.593,OVERTAKE,-0.0527,-1.12,-0.121,0.42,0.00,-,-,0,passing,0,0,-1.593,-3.000
14.35,3.63,-,-1.695,OVERTAKE,-0.0273,-1.07,-0.063,0.40,0.00,-,-,0,passing,0,0,-1.695,-3.000
14.40,3.73,-,1.702,OVERTAKE,-0.0032,-1.02,-0.007,0.39,0.00,-,-,0,passing,0,0,-1.798,-3.000
14.45,3.82,-,1.601,OVERTAKE,0.0192,-0.98,0.044,0.38,0.00,-,-,0,passing,0,0,-1.899,-3.000
14.50,3.90,-,1.501,OVERTAKE,0.0396,-0.94,0.091,0.37,0.00,-,-,0,passing,0,0,-1.999,-3.000
14.55,3.97,-,1.403,OVERTAKE,0.0582,-0.91,0.133,0.36,0.00,-,-,0,passing,0,0,-2.097,-3.000
14.60,4.03,-,1.309,OVERTAKE,0.0746,-0.88,0.171,0.35,0.00,-,-,0,passing,0,0,-2.191,-3.000
14.65,4.09,-,1.218,OVERTAKE,0.0889,-0.86,0.204,0.34,0.00,-,-,0,passing,0,0,-2.282,-3.000
14.70,4.14,-,1.132,OVERTAKE,0.1012,-0.84,0.232,0.33,0.00,-,-,0,passing,0,0,-2.368,-3.000
14.75,4.19,-,1.049,OVERTAKE,0.1115,-0.82,0.255,0.33,0.00,-,-,0,passing,0,0,-2.451,-3.000
14.80,4.23,-,0.972,OVERTAKE,0.1199,-0.80,0.275,0.32,0.00,-,-,0,passing,0,0,-2.528,-3.000
14.85,4.27,-,0.900,OVERTAKE,0.1265,-0.78,0.290,0.32,0.00,-,-,0,passing,0,0,-2.600,-3.000
14.90,4.30,-,0.832,OVERTAKE,0.1315,-0.76,0.301,0.31,0.00,-,-,0,passing,0,0,-2.668,-3.000
14.95,4.34,-,0.770,OVERTAKE,0.1349,-0.75,0.309,0.31,0.00,-,-,0,passing,0,0,-2.730,-3.000
15.00,4.37,-,0.712,OVERTAKE,0.1368,-0.73,0.313,0.30,0.00,-,-,0,passing,0,0,-2.788,-3.000
15.05,4.40,-,0.660,OVERTAKE,0.1374,-0.72,0.315,0.30,0.00,-,-,0,passing,0,0,-2.840,-3.000
15.10,4.43,-,0.613,OVERTAKE,0.1367,-0.71,0.313,0.29,0.00,-,-,0,passing,0,0,-2.887,-3.000
15.15,4.46,-,0.571,OVERTAKE,0.1349,-0.69,0.309,0.29,0.00,-,-,0,passing,0,0,-2.929,-3.000
15.20,4.48,-,0.533,OVERTAKE,0.1321,-0.68,0.303,0.29,0.00,-,-,0,passing,0,0,-2.967,-3.000
15.25,4.51,-,0.501,OVERTAKE,0.1284,-0.67,0.294,0.28,0.00,-,-,0,passing,0,0,-3.000,-3.000
15.30,4.53,-,0.472,OVERTAKE,0.1239,-0.66,0.284,0.28,0.00,-,-,0,passing,0,0,-3.028,-3.000
15.35,4.55,-,0.448,OVERTAKE,0.1188,-0.65,0.272,0.28,0.00,-,-,0,passing,0,0,-3.052,-3.000
15.40,4.58,-,0.427,OVERTAKE,0.1131,-0.64,0.259,0.27,0.00,-,-,0,passing,0,0,-3.073,-3.000
15.45,4.60,-,0.410,OVERTAKE,0.1069,-0.63,0.245,0.27,0.00,-,-,0,passing,0,0,-3.090,-3.000
15.50,4.62,-,0.397,OVERTAKE,0.1004,-0.62,0.230,0.27,0.00,-,-,0,passing,0,0,-3.103,-3.000
15.55,4.63,-,0.387,OVERTAKE,0.0938,-0.62,0.215,0.27,0.00,-,-,0,passing,0,0,-3.114,-3.000
15.60,4.65,-,0.379,OVERTAKE,0.0869,-0.61,0.199,0.26,0.00,-,-,0,passing,0,0,-3.121,-3.000
15.65,4.66,-,0.374,OVERTAKE,0.0801,-0.60,0.184,0.26,0.00,-,-,0,passing,0,0,-3.126,-3.000
15.70,4.68,-,0.371,OVERTAKE,0.0733,-0.60,0.168,0.26,0.00,-,-,0,passing,0,0,-3.129,-3.000
15.75,4.69,-,0.370,OVERTAKE,0.0666,-0.59,0.153,0.26,0.00,-,-,0,passing,0,0,-3.130,-3.000
15.80,4.70,-,0.371,OVERTAKE,0.0601,-0.59,0.138,0.26,0.00,-,-,0,passing,0,0,-3.129,-3.000
15.85,4.71,-,0.374,OVERTAKE,0.0538,-0.58,0.123,0.26,0.00,-,-,0,passing,0,0,-3.126,-3.000
15.90,4.72,-,0.377,OVERTAKE,0.0477,-0.58,0.109,0.26,0.00,-,-,0,passing,0,0,-3.123,-3.000
15.95,4.73,-,0.382,OVERTAKE,0.0420,-0.57,0.096,0.25,0.00,-,-,0,passing,0,0,-3.118,-3.000
16.00,4.73,-,0.388,OVERTAKE,0.0366,-0.57,0.084,0.25,0.00,-,-,0,passing,0,0,-3.112,-3.000
16.05,4.74,-,0.394,OVERTAKE,0.0315,-0.57,0.072,0.25,0.00,-,-,0,passing,0,0,-3.106,-3.000
16.10,4.74,-,0.400,OVERTAKE,0.0268,-0.57,0.061,0.25,0.00,-,-,0,passing,0,0,-3.100,-3.000
16.15,4.75,-,0.407,OVERTAKE,0.0225,-0.56,0.052,0.25,0.00,-,-,0,passing,0,0,-3.093,-3.000
16.20,4.75,-,0.414,OVERTAKE,0.0185,-0.56,0.042,0.25,0.00,-,-,0,passing,0,0,-3.086,-3.000
16.25,4.76,-,0.421,OVERTAKE,0.0149,-0.56,0.034,0.25,0.00,-,-,0,passing,0,0,-3.079,-3.000
16.30,4.76,-,0.428,OVERTAKE,0.0117,-0.56,0.027,0.25,0.00,-,-,0,passing,0,0,-3.072,-3.000
16.35,4.76,-,0.435,OVERTAKE,0.0088,-0.56,0.020,0.25,0.00,-,-,0,passing,0,0,-3.065,-3.000
16.40,4.77,-,0.442,OVERTAKE,0.0062,-0.56,0.014,0.25,0.00,-,-,0,passing,0,0,-3.058,-3.000
16.45,4.77,-,0.448,OVERTAKE,0.0039,-0.55,0.009,0.25,0.00,-,-,0,passing,0,0,-3.052,-3.000
16.50,4.77,-,0.455,OVERTAKE,0.0020,-0.55,0.004,0.25,0.00,-,-,0,passing,0,0,-3.045,-3.000
16.55,4.77,-,0.460,OVERTAKE,0.0003,-0.55,0.001,0.25,0.00,-,-,0,passing,0,0,-3.040,-3.000
16.60,4.77,-,0.466,OVERTAKE,-0.0012,-0.55,-0.003,0.25,0.00,-,-,0,passing,0,0,-3.034,-3.000
16.65,4.77,-,0.471,OVERTAKE,-0.0023,-0.55,-0.005,0.25,0.00,-,-,0,passing,0,0,-3.029,-3.000
16.70,4.78,-,0.476,OVERTAKE,-0.0033,-0.55,-0.008,0.25,0.00,-,-,0,passing,0,0,-3.024,-3.000
16.75,4.78,-,0.480,OVERTAKE,-0.0041,-0.55,-0.009,0.25,0.00,-,-,0,passing,0,0,-3.020,-3.000
16.80,4.78,-,0.484,OVERTAKE,-0.0047,-0.55,-0.011,0.25,0.00,-,-,0,passing,0,0,-3.016,-3.000
16.85,4.78,-,0.487,OVERTAKE,-0.0052,-0.55,-0.012,0.25,0.00,-,-,0,passing,0,0,-3.013,-3.000
16.90,4.78,-,0.490,OVERTAKE,-0.0055,-0.55,-0.013,0.25,0.00,-,-,0,passing,0,0,-3.010,-3.000
16.95,4.78,-,0.493,OVERTAKE,-0.0057,-0.55,-0.013,0.25,0.00,-,-,0,passing,0,0,-3.007,-3.000
17.00,4.78,-,0.496,OVERTAKE,-0.0058,-0.55,-0.013,0.25,0.00,-,-,0,passing,0,0,-3.004,-3.000
17.05,4.78,-,0.498,OVERTAKE,-0.0058,-0.55,-0.013,0.25,0.00,-,-,0,passing,0,0,-3.002,-3.000
17.10,4.78,-,0.500,OVERTAKE,-0.0057,-0.55,-0.013,0.25,0.00,-,-,0,passing,0,0,-3.000,-3.000
17.15,4.78,-,0.501,OVERTAKE,-0.0056,-0.55,-0.013,0.25,0.00,-,-,0,passing,0,0,-2.999,-3.000
17.20,4.79,-,0.503,OVERTAKE,-0.0054,-0.55,-0.012,0.25,0.00,-,-,0,passing,0,0,-2.997,-3.000
17.25,4.79,-,0.504,OVERTAKE,-0.0052,-0.55,-0.012,0.25,0.00,-,-,0,passing,0,0,-2.996,-3.000
17.30,4.79,-,0.505,OVERTAKE,-0.0049,-0.55,-0.011,0.25,0.00,-,-,0,passing,0,0,-2.995,-3.000
17.35,4.79,-,0.505,OVERTAKE,-0.0046,-0.55,-0.011,0.25,0.00,-,-,0,passing,0,0,-2.995,-3.000
17.40,4.79,-,0.506,OVERTAKE,-0.0043,-0.55,-0.010,0.25,0.00,-,-,0,passing,0,0,-2.994,-3.000
17.45,4.79,-,0.506,OVERTAKE,-0.0040,-0.55,-0.009,0.25,0.00,-,-,0,passing,0,0,-2.994,-3.000
17.50,4.79,-,0.506,OVERTAKE,-0.0037,-0.55,-0.008,0.25,0.00,-,-,0,passing,0,0,-2.994,-3.000
17.55,4.79,-,0.507,OVERTAKE,-0.0034,-0.55,-0.008,0.25,0.00,-,-,0,passing,0,0,-2.993,-3.000
17.60,4.79,-,0.507,OVERTAKE,-0.0031,-0.55,-0.007,0.25,0.00,-,-,0,passing,0,0,-2.993,-3.000
17.65,4.79,-,0.506,OVERTAKE,-0.0028,-0.55,-0.006,0.25,0.00,-,-,0,passing,0,0,-2.994,-3.000
17.70,4.79,-,0.506,OVERTAKE,-0.0025,-0.55,-0.006,0.25,0.00,-,-,0,passing,0,0,-2.994,-3.000
17.75,4.79,-,0.506,OVERTAKE,-0.0022,-0.54,-0.005,0.25,0.00,-,-,0,passing,0,0,-2.994,-3.000
17.80,4.79,-,0.506,OVERTAKE,-0.0019,-0.54,-0.004,0.25,0.00,-,-,0,passing,0,0,-2.994,-3.000
17.85,4.79,-,0.506,OVERTAKE,-0.0017,-0.54,-0.004,0.25,0.00,-,-,0,passing,0,0,-2.994,-3.000
17.90,4.79,-,0.505,OVERTAKE,-0.0014,-0.54,-0.003,0.25,0.00,-,-,0,passing,0,0,-2.995,-3.000
17.95,4.79,-,0.505,OVERTAKE,-0.0012,-0.54,-0.003,0.25,0.00,-,-,0,passing,0,0,-2.995,-3.000
18.00,4.79,-,0.505,OVERTAKE,-0.0010,-0.54,-0.002,0.25,0.00,-,-,0,passing,0,0,-2.996,-3.000
18.05,4.79,-,0.504,OVERTAKE,-0.0008,-0.54,-0.002,0.25,0.00,-,-,0,passing,0,0,-2.996,-3.000
18.10,4.79,-,0.504,OVERTAKE,-0.0006,-0.54,-0.001,0.25,0.00,-,-,0,passing,0,0,-2.996,-3.000
18.15,4.79,-,0.503,OVERTAKE,-0.0005,-0.54,-0.001,0.25,0.00,-,-,0,passing,0,0,-2.997,-3.000
18.20,4.79,-,0.503,OVERTAKE,-0.0004,-0.54,-0.001,0.25,0.00,-,-,0,passing,0,0,-2.997,-3.000
18.25,4.79,-,0.503,OVERTAKE,-0.0003,-0.54,-0.001,0.25,0.00,-,-,0,passing,0,0,-2.997,-3.000
18.30,4.79,-,0.503,OVERTAKE,-0.0002,-0.54,-0.000,0.25,0.00,-,-,0,passing,0,0,-2.997,-3.000
18.35,4.79,-,0.502,OVERTAKE,-0.0001,-0.54,-0.000,0.25,0.00,-,-,0,passing,0,0,-2.998,-3.000
18.40,4.79,-,0.502,OVERTAKE,-0.0000,-0.54,-0.000,0.25,0.00,-,-,0,passing,0,0,-2.998,-3.000
18.45,4.79,-,0.502,OVERTAKE,0.0000,-0.54,0.000,0.25,0.00,-,-,0,passing,0,0,-2.998,-3.000
18.50,4.79,-,0.501,OVERTAKE,0.0001,-0.54,0.000,0.25,0.00,-,-,0,passing,0,0,-2.999,-3.000
18.55,4.79,-,0.501,OVERTAKE,0.0002,-0.54,0.000,0.25,0.00,-,-,0,passing,0,0,-2.999,-3.000
18.60,4.79,-,0.501,OVERTAKE,0.0002,-0.54,0.001,0.25,0.00,-,-,0,passing,0,0,-2.999,-3.000
18.65,4.79,-,0.501,OVERTAKE,0.0002,-0.54,0.000,0.25,0.00,-,-,0,passing,0,0,-2.999,-3.000
18.70,4.79,-,0.501,OVERTAKE,0.0015,-0.54,0.003,0.25,0.00,-,-,0,passing,0,0,-2.996,-3.000
18.75,4.79,-,0.501,OVERTAKE,0.0034,-0.54,0.008,0.25,0.00,-,-,0,passing,0,0,-2.993,-3.000
18.80,4.79,-,0.501,OVERTAKE,0.0053,-0.54,0.012,0.25,0.00,-,-,0,passing,0,0,-2.992,-3.000
18.85,4.79,-,0.502,OVERTAKE,0.0071,-0.54,0.016,0.25,0.00,-,-,0,passing,0,0,-2.991,-3.000
18.90,4.79,-,0.504,OVERTAKE,0.0100,-0.54,0.023,0.25,0.00,-,-,0,passing,0,0,-2.990,-3.000
18.95,4.79,-,0.505,OVERTAKE,0.0130,-0.54,0.030,0.25,0.00,-,-,0,passing,0,0,-2.990,-3.000
19.00,4.79,-,0.506,OVERTAKE,0.0156,-0.54,0.036,0.25,0.00,-,-,0,passing,0,0,-2.990,-3.000
19.05,4.79,-,0.506,OVERTAKE,0.0176,-0.54,0.040,0.25,0.00,-,-,0,passing,0,0,-2.989,-3.000
19.10,4.79,-,0.507,OVERTAKE,0.0191,-0.54,0.044,0.25,0.00,-,-,0,passing,0,0,-2.989,-3.000
19.15,4.79,-,0.509,OVERTAKE,0.0202,-0.54,0.046,0.25,0.00,-,-,0,passing,0,0,-2.989,-3.000
19.20,4.79,-,0.510,OVERTAKE,0.0209,-0.54,0.048,0.25,0.00,-,-,0,passing,0,0,-2.988,-3.000
19.25,4.79,-,0.511,OVERTAKE,0.0215,-0.54,0.049,0.25,0.00,-,-,0,passing,0,0,-2.988,-3.000
19.30,4.79,-,0.510,OVERTAKE,0.0223,-0.54,0.051,0.25,0.00,-,-,0,passing,0,0,-2.988,-3.000
19.35,4.79,-,0.511,OVERTAKE,0.0227,-0.54,0.052,0.25,0.00,-,-,0,passing,0,0,-2.988,-3.000
19.40,4.79,-,0.511,OVERTAKE,0.0228,-0.54,0.052,0.25,0.00,-,-,0,passing,0,0,-2.987,-3.000
19.45,4.79,-,0.512,OVERTAKE,0.0229,-0.54,0.052,0.25,0.00,-,-,0,passing,0,0,-2.987,-3.000
19.50,4.79,-,0.512,OVERTAKE,0.0229,-0.54,0.052,0.25,0.00,-,-,0,passing,0,0,-2.987,-3.000
19.55,4.79,-,0.513,OVERTAKE,0.0229,-0.54,0.053,0.25,0.00,-,-,0,passing,0,0,-2.987,-3.000
19.60,4.79,-,0.513,OVERTAKE,0.0230,-0.54,0.053,0.25,0.00,-,-,0,passing,0,0,-2.988,-3.000
19.65,4.79,-,0.512,OVERTAKE,0.0230,-0.54,0.053,0.25,0.00,-,-,0,passing,0,0,-2.988,-3.000
19.70,4.79,-,0.511,OVERTAKE,0.0231,-0.54,0.053,0.25,0.00,-,-,0,passing,0,0,-2.989,-3.000
